id,species,block,inoculant,year,week,month,day,height,length,width,insect.damage,measured.leaf.damaged,mortality,flowering,rosette,number.individuals.in.pot,notes,leafarea,w1,w2,w3,w4,w5,numObs,inoc2
Yellow-B-Cp-02,corpub,B,Old,2019,2,7,5,18.8,9,3.8,NA,NA,A,N,N,1,NA,34.2,1,1,0,1,0,3,Res
Yellow-B-Cp-03,corpub,B,Old,2019,2,7,5,16.6,7.9,2.8,NA,NA,A,N,N,1,NA,22.12,1,1,1,1,1,5,Res
Yellow-B-Cp-04,corpub,B,Old,2019,2,7,5,21.2,7.3,3.1,NA,NA,A,N,N,1,Beginning to flower,22.63,1,1,1,1,1,5,Res
Yellow-B-Cp-05,corpub,B,Old,2019,2,7,5,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,1,0,1,0,1,3,Res
Yellow-B-Gv-01,geuvir,B,Old,2019,2,7,5,1,9.3,6.1,NA,NA,A,N,N,1,NA,56.73,0,1,1,0,1,3,Res
Yellow-B-Gv-02,geuvir,B,Old,2019,2,7,5,1,11.1,6.3,NA,NA,A,N,N,1,NA,69.93,1,1,1,1,1,5,Res
Yellow-B-Gv-03,geuvir,B,Old,2019,2,7,5,NA,NA,NA,NA,NA,A,N,N,2,2 Seedlings,NA,1,0,1,1,0,3,Res
Yellow-B-Gv-04,geuvir,B,Old,2019,2,7,5,1,9.3,5,NA,NA,A,N,N,2,2 Seedlings,46.5,1,1,0,1,1,4,Res
Yellow-B-Gv-05,geuvir,B,Old,2019,2,7,5,1,8.1,4.3,NA,NA,A,N,N,1,NA,34.83,1,1,1,1,1,5,Res
Yellow-B-Sa-01,solarg,B,Old,2019,2,7,5,1,14.9,4.8,NA,NA,A,N,N,1,"2 Seedlings, Rosette",71.52,1,1,1,1,1,5,Res
Yellow-B-Sa-02,solarg,B,Old,2019,2,7,5,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,1,0,1,1,1,4,Res
Yellow-B-Sa-03,solarg,B,Old,2019,2,7,5,1,12.2,3.8,NA,NA,A,N,N,2,2 Seedlings Rosette,46.36,1,1,1,1,0,4,Res
Yellow-B-Sa-04,solarg,B,Old,2019,2,7,5,30,7.8,2.7,NA,NA,A,N,N,1,NA,21.06,1,1,0,1,1,4,Res
Yellow-B-Sa-05,solarg,B,Old,2019,2,7,5,25.8,10.8,4.7,NA,NA,A,N,N,2,2 Seedlings,50.76,0,1,1,0,1,3,Res
Yellow-B-Sc-01,solcae,B,Old,2019,2,7,5,29.7,8.7,3.2,NA,NA,A,N,N,1,NA,27.84,1,1,1,1,1,5,Res
Yellow-B-Sc-02,solcae,B,Old,2019,2,7,5,16.2,7.4,3,NA,NA,A,N,N,1,NA,22.2,1,1,1,1,1,5,Res
Yellow-B-Sc-03,solcae,B,Old,2019,2,7,5,NA,NA,NA,NA,NA,E,N,N,0,NA,NA,0,0,0,0,0,0,Res
Yellow-B-Sc-04,solcae,B,Old,2019,2,7,5,38.2,9.9,2.7,NA,NA,A,N,N,1,NA,26.73,1,1,1,1,1,5,Res
Yellow-B-Sc-05,solcae,B,Old,2019,2,7,5,NA,NA,NA,NA,NA,E,N,N,0,NA,NA,0,0,0,0,0,0,Res
Yellow-C-Cp-01,corpub,C,Old,2019,2,7,5,7.8,4.8,2.1,NA,NA,A,N,N,1,NA,10.08,1,1,1,1,0,4,Res
Yellow-C-Cp-02,corpub,C,Old,2019,2,7,5,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,1,0,1,1,1,4,Res
Yellow-C-Cp-03,corpub,C,Old,2019,2,7,5,22.5,7.7,3.2,NA,NA,A,N,N,1,Beginning to flower,24.64,1,1,1,1,1,5,Res
Yellow-C-Cp-04,corpub,C,Old,2019,2,7,5,8.4,6,2.6,NA,NA,A,N,N,1,NA,15.6,1,1,0,0,1,3,Res
Yellow-C-Cp-05,corpub,C,Old,2019,2,7,5,9.2,7,2.6,NA,NA,A,N,N,1,NA,18.2,0,1,1,1,1,4,Res
Yellow-C-Gv-01,geuvir,C,Old,2019,2,7,5,1,8.2,4.3,NA,NA,A,N,N,3,3 Seedlings,35.26,1,1,1,1,1,5,Res
Yellow-C-Gv-02,geuvir,C,Old,2019,2,7,5,1,11.8,6.1,NA,NA,A,N,N,1,NA,71.98,1,1,1,1,1,5,Res
Yellow-C-Gv-03,geuvir,C,Old,2019,2,7,5,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,0,0,1,0,1,2,Res
Yellow-C-Gv-04,geuvir,C,Old,2019,2,7,5,1,9.6,4.9,NA,NA,A,N,N,2,2 Seedlings,47.04,1,1,1,1,0,4,Res
Yellow-C-Gv-05,geuvir,C,Old,2019,2,7,5,1,11.7,6.7,NA,NA,A,N,N,2,2 Seedlings,78.39,1,1,0,1,1,4,Res
Yellow-C-Sa-01,solarg,C,Old,2019,2,7,5,1,10.6,3.3,NA,NA,A,N,N,1,Rosette,34.98,1,1,1,1,1,5,Res
Yellow-C-Sa-02,solarg,C,Old,2019,2,7,5,1,5.9,3.8,NA,NA,A,N,N,1,Rosette,22.42,1,1,1,1,0,4,Res
Yellow-C-Sa-03,solarg,C,Old,2019,2,7,5,1,4.3,3.4,NA,NA,A,N,N,1,Rosette,14.62,0,1,0,1,1,3,Res
Yellow-C-Sa-04,solarg,C,Old,2019,2,7,5,NA,NA,NA,NA,NA,A,N,N,1,Rosette,NA,1,0,1,0,1,3,Res
Yellow-C-Sa-05,solarg,C,Old,2019,2,7,5,21.6,9.9,4.5,NA,NA,A,N,N,1,Insect damage,44.55,1,1,1,1,1,5,Res
Yellow-C-Sc-01,solcae,C,Old,2019,2,7,5,15.7,7.9,2.6,NA,NA,A,N,N,1,NA,20.54,1,1,1,1,1,5,Res
Yellow-C-Sc-02,solcae,C,Old,2019,2,7,5,28.2,7.2,3.2,NA,NA,A,N,N,1,NA,23.04,1,1,1,1,0,4,Res
Yellow-C-Sc-03,solcae,C,Old,2019,2,7,5,5.2,5,2,NA,NA,A,N,N,1,NA,10,1,1,1,1,1,5,Res
Yellow-C-Sc-04,solcae,C,Old,2019,2,7,5,NA,NA,NA,NA,NA,E,N,N,0,NA,NA,0,0,0,0,1,1,Res
Yellow-C-Sc-05,solcae,C,Old,2019,2,7,5,8.6,8,2.8,NA,NA,A,N,N,1,NA,22.4,1,1,1,1,1,5,Res
Yellow-D-Cp-01,corpub,D,Old,2019,2,7,5,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,1,0,0,0,1,2,Res
Yellow-D-Cp-02,corpub,D,Old,2019,2,7,5,18.7,6.9,2.6,NA,NA,A,N,N,3,"3 Seedlings, Beginning to flower",17.94,1,1,1,1,0,4,Res
Yellow-D-Cp-03,corpub,D,Old,2019,2,7,5,20.6,7.8,2.7,NA,NA,A,N,N,1,NA,21.06,1,1,1,1,1,5,Res
Yellow-D-Cp-04,corpub,D,Old,2019,2,7,5,22.4,7.1,2.1,NA,NA,A,N,N,1,Beginning to flower,14.91,0,1,1,1,1,4,Res
Yellow-D-Cp-05,corpub,D,Old,2019,2,7,5,21.1,8,3.3,NA,NA,A,N,N,1,Beginning to flower,26.4,1,1,1,1,1,5,Res
Yellow-D-Gv-01,geuvir,D,Old,2019,2,7,5,1,10.9,5.8,NA,NA,A,N,N,1,NA,63.22,1,1,1,1,1,5,Res
Yellow-D-Gv-02,geuvir,D,Old,2019,2,7,5,1,10.2,5.7,NA,NA,A,N,N,1,NA,58.14,0,1,1,1,1,4,Res
Yellow-D-Gv-03,geuvir,D,Old,2019,2,7,5,1,10.5,5.4,NA,NA,A,N,N,1,NA,56.7,1,1,1,0,1,4,Res
Yellow-D-Gv-04,geuvir,D,Old,2019,2,7,5,1,10.7,5.7,NA,NA,A,N,N,1,NA,60.99,1,1,1,1,0,4,Res
Yellow-D-Gv-05,geuvir,D,Old,2019,2,7,5,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,1,0,0,1,1,3,Res
Yellow-D-Sa-01,solarg,D,Old,2019,2,7,5,17.8,7.3,2.6,NA,NA,A,N,N,2,2 Seedlings,18.98,1,1,1,1,0,4,Res
Yellow-D-Sa-02,solarg,D,Old,2019,2,7,5,13.2,11.9,3.9,NA,NA,A,N,N,2,2 Seedlings,46.41,1,1,1,1,1,5,Res
Yellow-D-Sa-03,solarg,D,Old,2019,2,7,5,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,1,0,0,1,1,3,Res
Yellow-D-Sa-04,solarg,D,Old,2019,2,7,5,16.6,7.2,2.6,NA,NA,A,N,N,2,2 Seedlings,18.72,0,1,1,1,1,4,Res
Yellow-D-Sa-05,solarg,D,Old,2019,2,7,5,14.3,9,3.1,NA,NA,A,N,N,2,2 Seedlings,27.9,1,1,1,0,1,4,Res
Yellow-D-Sc-01,solcae,D,Old,2019,2,7,5,15,5.6,2.9,NA,NA,A,N,N,1,NA,16.24,1,1,1,1,1,5,Res
Yellow-D-Sc-02,solcae,D,Old,2019,2,7,5,14.3,7.2,2.9,NA,NA,A,N,N,1,NA,20.88,1,1,1,1,1,5,Res
Yellow-D-Sc-03,solcae,D,Old,2019,2,7,5,5.1,4,1.8,NA,NA,A,N,N,1,NA,7.2,1,1,1,1,1,5,Res
Yellow-D-Sc-04,solcae,D,Old,2019,2,7,5,10.9,7.6,2.5,NA,NA,A,N,N,1,NA,19,1,1,1,1,1,5,Res
Yellow-D-Sc-05,solcae,D,Old,2019,2,7,5,NA,NA,NA,NA,NA,E,N,N,0,NA,NA,0,0,0,0,0,0,Res
Yellow-E-Cp-01,corpub,E,Old,2019,2,7,5,13.1,5.7,2.5,NA,NA,A,N,N,1,NA,14.25,1,1,1,1,1,5,Res
Yellow-E-Cp-02,corpub,E,Old,2019,2,7,5,23.4,9.3,3.7,NA,NA,A,N,N,1,Beginning to flower,34.41,1,1,1,1,0,4,Res
Yellow-E-Cp-03,corpub,E,Old,2019,2,7,5,27.1,8.9,3.6,NA,NA,A,N,N,2,"2 Seedlings, beginning to flower",32.04,1,1,1,0,1,4,Res
Yellow-E-Cp-04,corpub,E,Old,2019,2,7,5,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,1,0,0,1,1,3,Res
Yellow-E-Cp-05,corpub,E,Old,2019,2,7,5,24.7,8.7,3.8,NA,NA,A,N,N,1,Beginning to flower,33.06,0,1,1,1,1,4,Res
Yellow-E-Gv-01,geuvir,E,Old,2019,2,7,5,1,11.4,5.9,NA,NA,A,N,N,1,NA,67.26,1,1,1,1,1,5,Res
Yellow-E-Gv-02,geuvir,E,Old,2019,2,7,5,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,1,0,0,1,1,3,Res
Yellow-E-Gv-03,geuvir,E,Old,2019,2,7,5,1,11.4,5.3,NA,NA,A,N,N,1,NA,60.42,1,1,1,1,0,4,Res
Yellow-E-Gv-04,geuvir,E,Old,2019,2,7,5,1,10.9,5.6,NA,NA,A,N,N,1,NA,61.04,0,1,1,1,1,4,Res
Yellow-E-Gv-05,geuvir,E,Old,2019,2,7,5,1,10.1,5.5,NA,NA,A,N,N,1,NA,55.55,1,1,1,0,1,4,Res
Yellow-E-Sa-01,solarg,E,Old,2019,2,7,5,14.2,12.7,5.3,NA,NA,A,N,N,2,2 Seedlings,67.31,1,1,0,0,1,3,Res
Yellow-E-Sa-02,solarg,E,Old,2019,2,7,5,1,12,4.5,NA,NA,A,N,N,2,"2 Seedlings, rosette",54,1,1,1,1,1,5,Res
Yellow-E-Sa-03,solarg,E,Old,2019,2,7,5,17.1,7.8,3,NA,NA,A,N,N,2,2 Seedlings,23.4,1,1,1,1,1,5,Res
Yellow-E-Sa-04,solarg,E,Old,2019,2,7,5,NA,NA,NA,NA,NA,A,N,N,2,2 Seedlings,NA,1,0,1,1,1,4,Res
Yellow-E-Sa-05,solarg,E,Old,2019,2,7,5,1,7.3,2.7,NA,NA,A,N,N,2,"2 Seedlings, Rosette",19.71,0,1,1,1,0,3,Res
Yellow-E-Sc-01,solcae,E,Old,2019,2,7,5,8.6,6.5,2.4,NA,NA,A,N,N,1,NA,15.6,1,1,1,1,1,5,Res
Yellow-E-Sc-02,solcae,E,Old,2019,2,7,5,21.2,7.7,2.3,NA,NA,A,N,N,1,NA,17.71,1,1,1,1,1,5,Res
Yellow-E-Sc-03,solcae,E,Old,2019,2,7,5,20.3,6.1,2.1,NA,NA,A,N,N,1,NA,12.81,0,1,1,1,1,4,Res
Yellow-E-Sc-04,solcae,E,Old,2019,2,7,5,10.1,6,2.4,NA,NA,A,N,N,1,NA,14.4,1,1,1,1,1,5,Res
Yellow-E-Sc-05,solcae,E,Old,2019,2,7,5,NA,NA,NA,NA,NA,D,N,N,0,NA,NA,0,0,0,0,0,0,Res
Yellow-F-Cp-01,corpub,F,Old,2019,2,7,5,23.4,9.1,3.8,NA,NA,A,N,N,1,Beginning to flower,34.58,1,1,1,1,0,4,Res
Yellow-F-Cp-02,corpub,F,Old,2019,2,7,5,NA,NA,NA,NA,NA,A,N,N,1,Insect damage,NA,1,0,1,1,1,4,Res
Yellow-F-Cp-03,corpub,F,Old,2019,2,7,5,14.9,6,2.6,NA,NA,A,N,N,1,NA,15.6,1,1,1,1,1,5,Res
Yellow-F-Cp-04,corpub,F,Old,2019,2,7,5,30.4,9,3.1,NA,NA,A,N,N,1,Beginning to flower,27.9,0,1,1,1,1,4,Res
Yellow-F-Cp-05,corpub,F,Old,2019,2,7,5,8,5.1,1.9,NA,NA,A,N,N,2,2 Seedlings,9.69,1,1,0,0,1,3,Res
Yellow-F-Gv-01,geuvir,F,Old,2019,2,7,5,1,7.8,4.8,INTERMEDIATE,NA,A,N,N,1,NA,37.44,1,1,1,0,1,4,Res
Yellow-F-Gv-02,geuvir,F,Old,2019,2,7,5,1,9.7,5.2,NA,NA,A,N,N,1,NA,50.44,1,1,1,1,1,5,Res
Yellow-F-Gv-03,geuvir,F,Old,2019,2,7,5,1,9.4,5.6,NA,NA,A,N,N,1,NA,52.64,0,1,1,1,1,4,Res
Yellow-F-Gv-04,geuvir,F,Old,2019,2,7,5,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,1,0,0,1,0,2,Res
Yellow-F-Gv-05,geuvir,F,Old,2019,2,7,5,1,10,5,NA,NA,A,N,N,1,NA,50,1,1,1,1,1,5,Res
Yellow-F-Sa-01,solarg,F,Old,2019,2,7,5,16.8,10,3.7,NA,NA,A,N,N,2,2 Seedlings,37,0,1,0,1,1,3,Res
Yellow-F-Sa-02,solarg,F,Old,2019,2,7,5,24.8,9.4,3.7,NA,NA,A,N,N,1,NA,34.78,1,1,1,1,1,5,Res
Yellow-F-Sa-03,solarg,F,Old,2019,2,7,5,16.6,9.3,3.4,NA,NA,A,N,N,2,2 Seedlings,31.62,1,1,1,1,1,5,Res
Yellow-F-Sa-04,solarg,F,Old,2019,2,7,5,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,1,0,1,1,0,3,Res
Yellow-F-Sa-05,solarg,F,Old,2019,2,7,5,1,8.8,3.3,NA,NA,A,N,N,2,"2 Seedlings, Rosette",29.04,1,1,1,0,1,4,Res
Yellow-F-Sc-01,solcae,F,Old,2019,2,7,5,3.3,4,1.6,NA,NA,A,N,N,1,NA,6.4,1,1,1,1,1,5,Res
Yellow-F-Sc-02,solcae,F,Old,2019,2,7,5,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,1,0,1,0,1,3,Res
Yellow-F-Sc-03,solcae,F,Old,2019,2,7,5,2.8,6.7,3,NA,NA,A,N,N,1,Misshapen Leaves,20.1,1,1,0,1,0,3,Res
Yellow-F-Sc-04,solcae,F,Old,2019,2,7,5,1.8,4.5,1.7,NA,NA,A,N,N,1,NA,7.65,0,1,1,1,1,4,Res
Yellow-F-Sc-05,solcae,F,Old,2019,2,7,5,7.6,5.4,2.2,NA,NA,A,N,N,1,NA,11.88,1,1,1,1,1,5,Res
Yellow-G-Cp-01,corpub,G,Old,2019,2,7,5,15,8.2,2.8,NA,NA,A,N,N,2,2 Seedlings,22.96,1,1,0,1,0,3,Res
Yellow-G-Cp-02,corpub,G,Old,2019,2,7,5,27.8,7.3,2.5,NA,NA,A,N,N,1,NA,18.25,0,1,1,1,1,4,Res
Yellow-G-Cp-03,corpub,G,Old,2019,2,7,5,NA,NA,NA,NA,NA,A,N,N,1,"2 Terminal buds, tallest measured",NA,1,0,1,1,1,4,Res
Yellow-G-Cp-04,corpub,G,Old,2019,2,7,5,27.6,9.2,3.6,NA,NA,A,N,N,1,"Misshappen leaves, Beginning to flower, flower bud fell/broke off",33.12,1,1,1,1,1,5,Res
Yellow-G-Cp-05,corpub,G,Old,2019,2,7,5,17.6,8,3.7,NA,NA,A,N,N,1,NA,29.6,1,1,1,0,1,4,Res
Yellow-G-Gv-01,geuvir,G,Old,2019,2,7,5,1,10.2,5.4,NA,NA,A,N,N,1,NA,55.08,1,1,1,0,1,4,Res
Yellow-G-Gv-02,geuvir,G,Old,2019,2,7,5,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,1,0,1,1,1,4,Res
Yellow-G-Gv-03,geuvir,G,Old,2019,2,7,5,1,9.1,4.8,NA,NA,A,N,N,1,NA,43.68,0,1,1,1,0,3,Res
Yellow-G-Gv-04,geuvir,G,Old,2019,2,7,5,1,9.9,5.1,NA,NA,A,N,N,1,NA,50.49,1,1,1,1,1,5,Res
Yellow-G-Gv-05,geuvir,G,Old,2019,2,7,5,1,9.9,5.4,NA,NA,A,N,N,1,NA,53.46,1,1,0,1,1,4,Res
Yellow-G-Sa-01,solarg,G,Old,2019,2,7,5,27,8.9,3.5,NA,NA,A,N,N,1,NA,31.15,0,1,1,1,0,3,Res
Yellow-G-Sa-02,solarg,G,Old,2019,2,7,5,1,7.4,2.6,NA,NA,A,N,N,2,"2 Seedlings, Rosette",19.24,1,1,1,1,1,5,Res
Yellow-G-Sa-03,solarg,G,Old,2019,2,7,5,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,1,0,0,1,1,3,Res
Yellow-G-Sa-04,solarg,G,Old,2019,2,7,5,8.8,11.3,4.4,NA,NA,A,N,N,2,2 Seedlings,49.72,1,1,1,0,1,4,Res
Yellow-G-Sa-05,solarg,G,Old,2019,2,7,5,1,11.1,3.9,NA,NA,A,N,N,2,"2 Seedlings, rosette",43.29,1,1,1,1,1,5,Res
Yellow-G-Sc-01,solcae,G,Old,2019,2,7,5,NA,NA,NA,NA,NA,E,N,N,0,NA,NA,0,0,0,0,0,0,Res
Yellow-G-Sc-02,solcae,G,Old,2019,2,7,5,NA,NA,NA,NA,NA,E,N,N,0,NA,NA,0,0,0,0,0,0,Res
Yellow-G-Sc-03,solcae,G,Old,2019,2,7,5,3.9,5.7,2.1,NA,NA,A,N,N,1,NA,11.97,1,1,1,1,1,5,Res
Yellow-G-Sc-04,solcae,G,Old,2019,2,7,5,NA,NA,NA,NA,NA,A,N,N,1,Too small to measure,NA,0,0,0,0,0,0,Res
Yellow-G-Sc-05,solcae,G,Old,2019,2,7,5,5,4.6,2.1,NA,NA,A,N,N,2,2 Seedlings,9.66,1,1,1,1,1,5,Res
Yellow-H-Cp-01,corpub,H,Old,2019,2,7,5,20.8,8.9,3.7,NA,NA,A,N,N,1,NA,32.93,1,1,1,1,1,5,Res
Yellow-H-Cp-02,corpub,H,Old,2019,2,7,5,NA,NA,NA,NA,NA,A,N,N,1,Beginning to flower,NA,0,0,1,1,1,3,Res
Yellow-H-Cp-03,corpub,H,Old,2019,2,7,5,17.1,7,2.7,NA,NA,A,N,N,2,2 Seedlings,18.9,1,1,1,0,1,4,Res
Yellow-H-Cp-04,corpub,H,Old,2019,2,7,5,13.2,7.8,2.9,NA,NA,A,N,N,1,Bottom leaves discolored,22.62,1,1,1,1,1,5,Res
Yellow-H-Cp-05,corpub,H,Old,2019,2,7,5,15.2,6.8,2.6,NA,NA,A,N,N,2,"2 Seedlings, Beginning to flower",17.68,1,1,0,1,0,3,Res
Yellow-H-Gv-01,geuvir,H,Old,2019,2,7,5,1,10.1,5.7,NA,NA,A,N,N,0,NA,57.57,1,1,1,1,1,5,Res
Yellow-H-Gv-02,geuvir,H,Old,2019,2,7,5,1,11.6,6.4,NA,NA,A,N,N,1,NA,74.24,1,1,1,0,1,4,Res
Yellow-H-Gv-03,geuvir,H,Old,2019,2,7,5,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,1,0,1,1,0,3,Res
Yellow-H-Gv-04,geuvir,H,Old,2019,2,7,5,1,8.2,4.7,NA,NA,A,N,N,1,NA,38.54,0,1,0,1,1,3,Res
Yellow-H-Gv-05,geuvir,H,Old,2019,2,7,5,1,11.1,6,NA,NA,A,N,N,1,NA,66.6,1,1,1,1,1,5,Res
Yellow-H-Sa-01,solarg,H,Old,2019,2,7,5,21.7,7.8,2.7,NA,NA,A,N,N,2,2 Seedlings,21.06,0,1,0,1,1,3,Res
Yellow-H-Sa-02,solarg,H,Old,2019,2,7,5,18.4,11.4,3.6,NA,NA,A,N,N,1,NA,41.04,1,1,1,1,0,4,Res
Yellow-H-Sa-03,solarg,H,Old,2019,2,7,5,17.4,9.5,2.8,NA,NA,A,N,N,1,2 Seedlings,26.6,1,1,1,0,1,4,Res
Yellow-H-Sa-04,solarg,H,Old,2019,2,7,5,18.6,8.6,3.5,NA,NA,A,N,N,1,2 Seedlings,30.1,1,1,1,1,1,5,Res
Yellow-H-Sa-05,solarg,H,Old,2019,2,7,5,NA,NA,NA,NA,NA,A,N,N,1,2 Seedlings,NA,0,0,1,1,1,3,Res
Yellow-H-Sc-01,solcae,H,Old,2019,2,7,5,5.8,7,2.4,NA,NA,A,N,N,1,NA,16.8,1,1,1,1,1,5,Res
Yellow-H-Sc-02,solcae,H,Old,2019,2,7,5,11.2,6,2.1,NA,NA,A,N,N,1,NA,12.6,1,1,1,1,1,5,Res
Yellow-H-Sc-03,solcae,H,Old,2019,2,7,5,4.9,6.1,2.4,NA,NA,A,N,N,1,NA,14.64,1,1,1,1,1,5,Res
Yellow-H-Sc-04,solcae,H,Old,2019,2,7,5,NA,NA,NA,NA,NA,E,N,N,0,NA,NA,0,0,0,0,0,0,Res
Yellow-H-Sc-05,solcae,H,Old,2019,2,7,5,5.6,5.1,2.3,NA,NA,A,N,N,1,NA,11.73,1,1,1,1,1,5,Res
Green-A-Cp-01,corpub,A,Young,2019,3,7,10,NA,NA,NA,NA,NA,A,Y,N,1,Beginning to flower,NA,1,1,0,1,1,4,Res
Green-A-Cp-02,corpub,A,Young,2019,3,7,10,40.5,9.2,3.5,NA,NA,A,Y,N,1,Beginning to flower,32.2,1,1,1,1,1,5,Res
Green-A-Cp-03,corpub,A,Young,2019,3,7,10,22,7.3,2.1,HEAVY,Y,A,Y,N,1,"beginning to flower, heavy insect damage",15.33,1,0,1,1,1,4,Res
Green-A-Cp-04,corpub,A,Young,2019,3,7,10,35,10.4,3.3,INTERMEDIATE,NA,A,Y,N,1,"Discolored bottom leaves,beginning to flower, insect damage",34.32,0,1,1,1,0,3,Res
Green-A-Cp-05,corpub,A,Young,2019,3,7,10,9.9,5,2,INTERMEDIATE,NA,A,N,N,2,2 Plants,10,1,1,1,0,1,4,Res
Green-A-Gv-01,geuvir,A,Young,2019,3,7,10,1,13.8,7.3,NA,NA,A,N,N,2,"2 plants, purpling",100.74,1,1,1,1,1,5,Res
Green-A-Gv-02,geuvir,A,Young,2019,3,7,10,1,13.9,6.9,NA,NA,A,N,N,2,"2 plants, purpling",95.91,1,1,1,1,1,5,Res
Green-A-Gv-03,geuvir,A,Young,2019,3,7,10,1,13.9,7.1,NA,NA,A,N,N,2,2 plants,98.69,0,0,1,1,1,3,Res
Green-A-Gv-04,geuvir,A,Young,2019,3,7,10,1,10.8,7,NA,NA,A,N,N,1,NA,75.6,1,1,1,0,1,4,Res
Green-A-Gv-05,geuvir,A,Young,2019,3,7,10,NA,NA,NA,NA,NA,A,N,N,1,"Darker in color, purpling",NA,1,1,0,1,0,3,Res
Green-A-Sa-01,solarg,A,Young,2019,3,7,10,1,13.7,4.3,NA,NA,A,N,Y,2,"2 plants, both rosettes",58.91,1,1,1,1,1,5,Res
Green-A-Sa-02,solarg,A,Young,2019,3,7,10,1,13.1,4.1,NA,NA,A,N,Y,2,"2 plants. both rosettes, lighter colored leaves with darker veins",53.71,1,1,1,1,1,5,Res
Green-A-Sa-03,solarg,A,Young,2019,3,7,10,1,10,3.4,NA,NA,A,N,Y,2,"2 plants, both rosettes",34,1,0,1,1,0,3,Res
Green-A-Sa-04,solarg,A,Young,2019,3,7,10,NA,NA,NA,NA,NA,A,N,Y,2,"2 plants, both rosettes",NA,0,1,0,0,1,2,Res
Green-A-Sa-05,solarg,A,Young,2019,3,7,10,41.9,9.7,3.9,NA,NA,A,N,N,1,NA,37.83,1,1,1,1,1,5,Res
Green-A-Sc-01,solcae,A,Young,2019,3,7,10,1.1,2.8,0.8,NA,NA,A,N,N,1,small in size,2.24,0,0,1,0,1,2,Res
Green-A-Sc-02,solcae,A,Young,2019,3,7,10,31.1,9.5,3.2,NA,NA,A,N,N,2,2 plants,30.4,1,1,1,1,1,5,Res
Green-A-Sc-03,solcae,A,Young,2019,3,7,10,NA,NA,NA,NA,NA,A,N,N,1,"noticibly many more ""branches""",NA,1,1,0,1,1,4,Res
Green-A-Sc-04,solcae,A,Young,2019,3,7,10,3.1,5.2,2.1,NA,NA,A,N,N,1,NA,10.92,1,1,1,1,1,5,Res
Green-A-Sc-05,solcae,A,Young,2019,3,7,10,30.6,10.2,3.7,NA,NA,A,N,N,1,"Bottom half, leaves are red and purple on edges and in the veins",37.74,1,1,1,1,0,4,Res
Green-B-Cp-01,corpub,B,Young,2019,3,7,10,24.9,10.2,3.9,LIGHT,NA,A,Y,N,1,"2 plants, darker in color, purpling",39.78,1,1,1,1,1,5,Res
Green-B-Cp-02,corpub,B,Young,2019,3,7,10,NA,NA,NA,LIGHT,NA,A,Y,N,1,"beginning to flower (2 buds), bottom leaves discolored, slight insect damage",NA,1,1,0,1,1,4,Res
Green-B-Cp-03,corpub,B,Young,2019,3,7,10,29.8,8.7,3.2,LIGHT,NA,A,N,N,1,"beginning to flower, edges and veins purpling on bottom half, slight insect damage",27.84,1,1,1,1,1,5,Res
Green-B-Cp-04,corpub,B,Young,2019,3,7,10,24.4,8.8,3.9,INTERMEDIATE,Y,A,N,N,1,"purpling under bottom half leaves, slight insect damage",34.32,1,1,1,1,0,4,Res
Green-B-Cp-05,corpub,B,Young,2019,3,7,10,14,9.1,3.2,INTERMEDIATE,Y,A,N,N,1,"insect damage, purple veins and edges on bottom half",29.12,0,0,1,0,1,2,Res
Green-B-Gv-01,geuvir,B,Young,2019,3,7,10,1,11,0.3,NA,NA,A,Y,N,1,,3.3,1,1,1,1,1,5,Res
Green-B-Gv-02,geuvir,B,Young,2019,3,7,10,1,11.8,6,NA,NA,A,N,N,1,Beginning to flower,70.8,0,0,1,0,1,2,Res
Green-B-Gv-03,geuvir,B,Young,2019,3,7,10,1,10.5,6.9,NA,NA,A,N,N,2,NA,72.45,1,1,1,1,1,5,Res
Green-B-Gv-04,geuvir,B,Young,2019,3,7,10,NA,NA,6,NA,NA,A,N,N,2,2 plants,NA,1,1,0,1,0,3,Res
Green-B-Gv-05,geuvir,B,Young,2019,3,7,10,1,8.1,4.8,NA,NA,A,N,N,2,"2 plants, purpling",38.88,1,1,1,1,1,5,Res
Green-B-Sa-01,solarg,B,Young,2019,3,7,10,NA,NA,NA,NA,NA,A,N,Y,2,NA,NA,1,1,0,1,1,4,Res
Green-B-Sa-02,solarg,B,Young,2019,3,7,10,1,12,4.5,NA,NA,A,N,Y,2,"2 Plats, both rosettes",54,1,1,1,1,0,4,Res
